timestamp,symbol,timeframe,open,high,low,close,volume
2021-03-19,MSTR,daily,749.53,785.27,714.5391,77.704,956532.0
2021-03-22,MSTR,daily,767.2,775.0,721.5,72.456,498810.0
2021-03-23,MSTR,daily,716.81,735.3513,670.01,67.721,716858.0
2021-03-24,MSTR,daily,705.32,710.4996,615.22,62.157,706825.0
2021-03-25,MSTR,daily,580.695,626.415,566.0,62.091,881584.0
2021-03-26,MSTR,daily,626.0,642.3,600.38,62.4,524138.0
2021-03-29,MSTR,daily,658.86,662.93,627.23,63.134,443114.0
2021-03-30,MSTR,daily,642.46,666.7999,620.31,65.398,562573.0
2021-03-31,MSTR,daily,647.61,694.21,641.38,67.88,561452.0
2021-04-01,MSTR,daily,688.46,725.83,687.4575,70.356,402392.0
2021-04-05,MSTR,daily,709.75,736.035,693.29,72.055,485878.0
2021-04-06,MSTR,daily,721.19,721.19,676.9901,70.458,593660.0
2021-04-07,MSTR,daily,678.0,695.5662,652.0,65.62,452242.0
2021-04-08,MSTR,daily,670.7,702.7124,664.3837,69.012,436117.0
2021-04-09,MSTR,daily,709.99,720.0,689.4595,71.1,344677.0
2021-04-12,MSTR,daily,735.19,745.94,704.85,71.824,481222.0
2021-04-13,MSTR,daily,745.0,869.99,734.7901,84.854,1702178.0
2021-04-14,MSTR,daily,880.98,882.1,730.0,73.55,1582494.0
2021-04-15,MSTR,daily,753.17,754.9401,709.0,74.015,686336.0
2021-04-16,MSTR,daily,707.1,720.0,685.0,69.362,762793.0
2021-04-19,MSTR,daily,650.04,665.0,623.5,63.752,879887.0
2021-04-20,MSTR,daily,639.0,648.0,614.0,64.645,552404.0
2021-04-21,MSTR,daily,628.4,665.46,628.4,65.046,417934.0
2021-04-22,MSTR,daily,642.01,650.5,594.0,59.82,715286.0
2021-04-23,MSTR,daily,575.89,618.4,569.0,61.304,661892.0
2021-04-26,MSTR,daily,636.76,659.8,628.0,65.882,479103.0
2021-04-27,MSTR,daily,673.0,684.9999,655.0,67.699,511298.0
2021-04-28,MSTR,daily,673.6,689.0,665.5,68.082,297281.0
2021-04-29,MSTR,daily,665.0,675.0,637.91,65.501,439746.0
2021-04-30,MSTR,daily,647.02,675.0,646.32,65.716,559691.0
2021-05-03,MSTR,daily,673.97,673.97,634.39,63.562,464491.0
2021-05-04,MSTR,daily,619.5103,628.0,598.888,61.688,514625.0
2021-05-05,MSTR,daily,630.0,651.99,608.9001,62.345,497475.0
2021-05-06,MSTR,daily,612.88,622.7699,587.01,60.908,355195.0
2021-05-07,MSTR,daily,608.97,631.8,608.33,62.046,363527.0
2021-05-10,MSTR,daily,615.86,615.86,566.47,56.946,522685.0
2021-05-11,MSTR,daily,535.0,584.99,525.2801,57.696,662950.0
2021-05-12,MSTR,daily,556.28,577.8,538.64,54.188,421648.0
2021-05-13,MSTR,daily,511.2,542.97,478.0701,48.808,939140.0
2021-05-14,MSTR,daily,501.26,523.62,492.0,52.131,561638.0
2021-05-17,MSTR,daily,484.0,499.5103,468.8801,48.935,804607.0
2021-05-18,MSTR,daily,488.91,504.26,470.57,48.72,598229.0
2021-05-19,MSTR,daily,422.85,458.49,411.5801,45.486,1505423.0
2021-05-20,MSTR,daily,477.66,493.0,457.28,47.266,861418.0
2021-05-21,MSTR,daily,471.73,487.6699,447.77,45.052,853043.0
2021-05-24,MSTR,daily,465.0,478.26,447.2493,47.245,757483.0
2021-05-25,MSTR,daily,464.0,479.88,458.2101,46.967,672234.0
2021-05-26,MSTR,daily,477.34,495.99,476.54,48.279,542562.0
2021-05-27,MSTR,daily,492.0,502.0605,485.0654,49.385,503944.0
2021-05-28,MSTR,daily,482.0,482.92,467.64,47.0,485877.0
2021-06-01,MSTR,daily,471.24,484.66,468.98,47.776,432470.0
2021-06-02,MSTR,daily,483.0,501.3,478.72,49.85,352970.0
2021-06-03,MSTR,daily,501.2,501.98,484.0,48.864,395476.0
2021-06-04,MSTR,daily,481.7,485.99,474.0,48.467,317176.0
2021-06-07,MSTR,daily,482.5,488.55,464.07,46.981,610393.0
2021-06-08,MSTR,daily,458.0,461.89,427.93,45.938,1091702.0
2021-06-09,MSTR,daily,470.0,515.67,455.5901,51.299,1482230.0
2021-06-10,MSTR,daily,512.39,529.87,495.9101,50.865,953715.0
2021-06-11,MSTR,daily,513.0,520.97,504.0,51.644,500371.0
2021-06-14,MSTR,daily,544.0,605.69,544.0,59.849,1557285.0
2021-06-15,MSTR,daily,602.05,635.82,589.17,63.054,1310027.0
