timestamp,symbol,timeframe,open,high,low,close,volume
2025-07-07,IBIT,daily,61.63,61.775,61.04,61.4,37793380.0
2025-07-08,IBIT,daily,61.9,62.105,61.4,61.82,29471541.0
2025-07-09,IBIT,daily,62.29,63.76,61.63,63.58,56974395.0
2025-07-10,IBIT,daily,63.14,64.81,62.8,64.5,84144876.0
2025-07-11,IBIT,daily,66.88,67.235,66.2912,67.21,78031890.0
2025-07-14,IBIT,daily,69.17,69.46,67.735,68.18,68391579.0
2025-07-15,IBIT,daily,66.93,67.4,65.77,66.16,82079384.0
2025-07-16,IBIT,daily,67.55,68.24,67.142,67.83,58926959.0
2025-07-17,IBIT,daily,67.035,68.215,66.82,67.65,45310322.0
2025-07-18,IBIT,daily,67.54,67.8375,66.545,66.68,51010383.0
2025-07-21,IBIT,daily,67.21,67.805,66.23,66.33,47080792.0
2025-07-22,IBIT,daily,67.77,68.39,66.79,67.82,45383901.0
2025-07-23,IBIT,daily,67.11,67.51,66.66,67.29,34878675.0
2025-07-24,IBIT,daily,67.5,67.98,66.965,67.66,33249929.0
2025-07-25,IBIT,daily,66.09,66.57,65.35,66.36,53995727.0
2025-07-28,IBIT,daily,67.405,67.74,66.7,67.1,38747986.0
2025-07-29,IBIT,daily,67.61,67.665,66.37,66.71,38407325.0
2025-07-30,IBIT,daily,66.78,67.53,65.72,66.37,40903139.0
2025-07-31,IBIT,daily,67.12,67.58,66.29,66.32,41463076.0
2025-08-01,IBIT,daily,65.65,65.74,64.14,64.22,69829683.0
2025-08-04,IBIT,daily,64.792,65.74,64.7343,65.2,29985169.0
2025-08-05,IBIT,daily,64.86,65.12,63.93,64.55,31327663.0
2025-08-06,IBIT,daily,64.71,65.78,64.4777,65.51,26866652.0
2025-08-07,IBIT,daily,66.19,66.89,65.74,66.83,41363904.0
2025-08-08,IBIT,daily,66.38,66.7163,65.82,66.13,29121353.0
2025-08-11,IBIT,daily,67.88,68.65,67.37,67.64,43158507.0
2025-08-12,IBIT,daily,67.73,68.3,67.36,67.95,33721574.0
2025-08-13,IBIT,daily,68.55,69.89,68.22,69.84,54824607.0
2025-08-14,IBIT,daily,67.21,67.88,66.55,67.03,71199629.0
2025-08-15,IBIT,daily,67.31,67.36,66.34,66.44,39585054.0
2025-08-18,IBIT,daily,65.72,66.35,65.18,66.05,33918461.0
2025-08-19,IBIT,daily,65.74,65.8058,63.9,64.19,56556244.0
2025-08-20,IBIT,daily,64.365,64.99,63.74,64.9,40798804.0
2025-08-21,IBIT,daily,64.35,64.7658,63.54,63.69,34187113.0
2025-08-22,IBIT,daily,63.8,66.755,63.56,66.25,66739180.0
2025-08-25,IBIT,daily,63.45,64.1955,62.76,62.88,55863410.0
2025-08-26,IBIT,daily,62.41,63.18,62.11,63.1,41469257.0
2025-08-27,IBIT,daily,63.245,64.02,63.045,63.65,33800772.0
2025-08-28,IBIT,daily,64.215,64.38,63.555,63.58,30895767.0
2025-08-29,IBIT,daily,62.78,62.83,61.31,61.44,52646976.0
2025-09-02,IBIT,daily,62.135,63.5399,61.94,62.97,46457438.0
2025-09-03,IBIT,daily,63.26,64.0,63.1358,63.77,33919892.0
2025-09-04,IBIT,daily,62.93,63.01,62.06,62.35,32780389.0
2025-09-05,IBIT,daily,64.12,64.345,62.545,63.42,47921768.0
2025-09-08,IBIT,daily,63.76,64.19,63.53,63.7,37129769.0
2025-09-09,IBIT,daily,64.1,64.19,62.87,63.22,36145445.0
2025-09-10,IBIT,daily,64.6,65.03,64.27,64.53,45182954.0
2025-09-11,IBIT,daily,64.625,65.21,64.575,65.03,34658172.0
2025-09-12,IBIT,daily,65.32,66.45,65.22,66.38,48551141.0
2025-09-15,IBIT,daily,65.36,65.66,64.93,65.5,34018370.0
2025-09-16,IBIT,daily,65.57,66.4699,65.14,66.37,33920588.0
2025-09-17,IBIT,daily,66.03,66.19,65.1,65.67,46293658.0
2025-09-18,IBIT,daily,66.73,67.04,66.48,66.75,38481187.0
2025-09-19,IBIT,daily,66.01,66.2,65.34,65.37,32989380.0
2025-09-22,IBIT,daily,64.175,64.46,63.58,63.65,42504051.0
2025-09-23,IBIT,daily,64.16,64.39,63.33,63.41,40144961.0
2025-09-24,IBIT,daily,64.2,64.78,64.07,64.42,30977567.0
2025-09-25,IBIT,daily,63.38,63.43,61.58,62.1,63817351.0
2025-09-26,IBIT,daily,62.01,62.65,61.67,61.94,48826041.0
2025-09-29,IBIT,daily,63.72,65.04,63.65,64.97,51102325.0
2025-09-30,IBIT,daily,64.4,65.11,64.1,65.0,38099852.0
2025-10-01,IBIT,daily,66.3,67.23,66.15,66.74,57783320.0
2025-10-02,IBIT,daily,67.76,68.84,67.37,68.77,62252241.0
2025-10-03,IBIT,daily,68.605,70.53,68.22,69.81,83244108.0
2025-10-06,IBIT,daily,71.01,71.82,70.71,71.29,68777377.0
2025-10-07,IBIT,daily,70.97,71.0,68.53,69.13,81680220.0
2025-10-08,IBIT,daily,69.58,70.59,69.12,70.06,54245583.0
2025-10-09,IBIT,daily,70.15,70.16,67.95,68.74,55757576.0
2025-10-10,IBIT,daily,69.32,69.66,65.8,66.2,104949182.0
2025-10-13,IBIT,daily,64.96,65.8756,64.62,65.81,71877425.0
2025-10-14,IBIT,daily,62.91,64.53,62.365,63.91,75710413.0
2025-10-15,IBIT,daily,63.29,63.77,62.49,63.17,49569075.0
2025-10-16,IBIT,daily,63.095,63.3,61.015,61.43,89080556.0
2025-10-17,IBIT,daily,59.89,61.03,59.31,60.47,94055268.0
2025-10-20,IBIT,daily,62.88,63.44,62.36,62.93,51770241.0
2025-10-21,IBIT,daily,61.73,64.8,61.42,63.49,82011139.0
2025-10-22,IBIT,daily,61.42,61.975,60.96,61.21,72451122.0
2025-10-23,IBIT,daily,61.96,63.2357,61.71,62.56,41591269.0
2025-10-24,IBIT,daily,63.17,63.26,62.295,62.83,39980939.0
2025-10-27,IBIT,daily,65.375,65.76,65.0,65.28,49298024.0
2025-10-28,IBIT,daily,65.35,65.9699,64.41,64.49,47609826.0
2025-10-29,IBIT,daily,64.485,64.51,62.0,62.75,76944370.0
2025-10-30,IBIT,daily,61.53,61.59,60.28,60.4,57355586.0
2025-10-31,IBIT,daily,62.35,63.03,61.62,62.3,47300723.0
2025-11-03,IBIT,daily,61.015,61.39,59.745,60.53,51820381.0
2025-11-04,IBIT,daily,58.88,59.49,56.485,57.18,105318024.0
2025-11-05,IBIT,daily,58.255,59.39,57.96,58.92,50997589.0
2025-11-06,IBIT,daily,58.4,58.41,56.9044,57.26,54876210.0
2025-11-07,IBIT,daily,56.88,58.96,56.39,58.88,64022332.0
2025-11-10,IBIT,daily,60.299,60.36,59.4,60.19,51036740.0
2025-11-11,IBIT,daily,59.33,59.41,58.25,58.35,33993831.0
2025-11-12,IBIT,daily,59.47,59.56,57.17,57.59,41656415.0
2025-11-13,IBIT,daily,58.12,58.7,55.48,55.59,78277765.0
2025-11-14,IBIT,daily,54.09,55.285,53.38,53.475,94217090.0
2025-11-17,IBIT,daily,53.385,54.445,51.7,52.1,92045921.0
2025-11-18,IBIT,daily,52.025,53.245,51.6,52.66,75629033.0
2025-11-19,IBIT,daily,51.705,52.435,50.2,50.73,94744609.0
2025-11-20,IBIT,daily,51.86,51.97,48.74,48.96,122462495.0
2025-11-21,IBIT,daily,47.49,48.57,46.68,47.97,168213523.0
2025-11-24,IBIT,daily,48.725,50.66,48.33,50.57,82759070.0
2025-11-25,IBIT,daily,49.475,50.0,48.84,49.56,65052794.0
2025-11-26,IBIT,daily,49.52,51.33,49.17,51.03,66507238.0
2025-11-28,IBIT,daily,52.8,52.85,51.23,51.55,47334564.0
2025-12-01,IBIT,daily,48.94,49.205,47.55,48.5,89232147.0
2025-12-02,IBIT,daily,50.33,52.39,50.15,51.67,72757584.0
2025-12-03,IBIT,daily,52.55,53.1799,52.08,52.74,57151728.0
2025-12-04,IBIT,daily,52.665,52.93,51.58,52.51,40571728.0
2025-12-05,IBIT,daily,51.35,51.935,50.035,50.69,55578532.0
2025-12-08,IBIT,daily,51.835,52.065,50.83,51.52,42662835.0
2025-12-09,IBIT,daily,51.23,53.72,51.06,52.85,54703626.0
2025-12-10,IBIT,daily,52.19,53.655,51.955,52.49,56217008.0
2025-12-11,IBIT,daily,51.16,52.12,50.6502,52.1,50372623.0
2025-12-12,IBIT,daily,52.305,52.62,50.76,51.2,47356249.0
2025-12-15,IBIT,daily,50.72,51.0,48.28,48.66,73130493.0
2025-12-16,IBIT,daily,49.31,50.02,49.23,49.71,56074668.0
2025-12-17,IBIT,daily,49.77,51.265,48.36,48.71,79012849.0
2025-12-18,IBIT,daily,50.2,50.6856,47.87,47.96,71534615.0
2025-12-19,IBIT,daily,49.92,50.71,49.22,49.91,62739231.0
2025-12-22,IBIT,daily,51.01,51.29,49.82,50.09,50019125.0
2025-12-23,IBIT,daily,49.68,50.09,49.07,49.65,43757648.0
2025-12-24,IBIT,daily,49.46,49.7,48.96,49.46,22759340.0
2025-12-26,IBIT,daily,50.445,50.5,49.07,49.61,38333126.0
2025-12-29,IBIT,daily,49.63,49.99,49.305,49.38,32269287.0
2025-12-30,IBIT,daily,49.95,50.73,49.78,49.83,44071825.0
2025-12-31,IBIT,daily,50.43,50.43,49.395,49.65,33834338.0
2026-01-02,IBIT,daily,50.38,51.66,50.14,50.94,65968849.0
2026-01-05,IBIT,daily,52.61,53.82,52.38,53.46,76547404.0
2026-01-06,IBIT,daily,53.54,53.55,51.72,52.45,54907439.0
2026-01-07,IBIT,daily,51.86,52.2278,51.37,51.54,44366968.0
2026-01-08,IBIT,daily,50.76,51.84,50.56,51.52,42787253.0
2026-01-09,IBIT,daily,51.345,52.18,50.89,51.16,39688425.0
2026-01-12,IBIT,daily,51.14,52.38,51.07,51.87,40729082.0
2026-01-13,IBIT,daily,52.39,53.66,52.215,53.57,65696698.0
2026-01-14,IBIT,daily,54.26,55.6,54.08,55.44,85891182.0
2026-01-15,IBIT,daily,54.91,55.05,53.93,54.0,50521048.0
2026-01-16,IBIT,daily,54.3,54.37,53.43,54.24,43292342.0
2026-01-20,IBIT,daily,51.54,51.78,50.55,50.76,75127327.0
2026-01-21,IBIT,daily,50.755,51.34,49.4,51.11,70127772.0
2026-01-22,IBIT,daily,50.76,50.98,50.12,50.67,49100913.0
2026-01-23,IBIT,daily,50.81,51.7099,50.14,50.7,48026635.0
2026-01-26,IBIT,daily,49.685,50.3499,49.322,49.65,43973100.0
2026-01-27,IBIT,daily,49.99,50.7,49.41,50.63,51155385.0
2026-01-28,IBIT,daily,50.99,51.31,50.34,50.51,42931380.0
2026-01-29,IBIT,daily,49.7,49.795,47.12,47.6,113944153.0
2026-01-30,IBIT,daily,46.965,47.965,46.3688,47.49,72346115.0
2026-02-02,IBIT,daily,44.25,45.01,43.975,44.22,106528050.0
2026-02-03,IBIT,daily,44.455,44.46,41.295,43.3,124626593.0
2026-02-04,IBIT,daily,42.635,42.89,40.8,41.57,110932693.0
2026-02-05,IBIT,daily,39.7,40.145,35.3,36.1,284371536.0
2026-02-06,IBIT,daily,38.05,40.57,38.01,39.68,163384166.0
2026-02-09,IBIT,daily,39.12,40.35,38.81,40.11,77526130.0
2026-02-10,IBIT,daily,39.225,39.7,38.49,38.97,61505442.0
2026-02-11,IBIT,daily,38.56,38.6919,37.245,38.29,71103805.0
2026-02-12,IBIT,daily,38.52,38.72,36.875,37.05,62511886.0
2026-02-13,IBIT,daily,38.16,39.38,37.89,38.97,65553147.0
2026-02-17,IBIT,daily,38.545,38.6901,37.735,38.39,54882693.0
2026-02-18,IBIT,daily,38.0,38.75,37.3,37.54,50091290.0
2026-02-19,IBIT,daily,37.385,38.1,37.2,38.07,44587859.0
2026-02-20,IBIT,daily,37.99,38.61,37.72,38.42,62397068.0
2026-02-23,IBIT,daily,37.465,37.56,36.2,36.55,61935348.0
2026-02-24,IBIT,daily,35.72,36.71,35.6,36.53,47064695.0
2026-02-25,IBIT,daily,37.75,39.46,37.5301,39.23,79921085.0
2026-02-26,IBIT,daily,38.62,38.72,37.71,38.26,51941114.0
2026-02-27,IBIT,daily,37.5,37.63,36.91,37.19,48597843.0
2026-03-02,IBIT,daily,37.19,39.78,37.17,39.195,101283184.0
2026-03-03,IBIT,daily,38.03,39.14,37.5,38.7,70667454.0
2026-03-04,IBIT,daily,40.7,42.02,40.44,41.44,115483485.0
2026-03-05,IBIT,daily,41.14,41.31,40.035,40.39,61402208.0
2026-03-06,IBIT,daily,39.11,39.19,38.375,38.6,57220292.0
2026-03-09,IBIT,daily,38.99,39.445,38.69,39.13,73613456.0
2026-03-10,IBIT,daily,40.185,40.725,39.29,39.71,62965482.0
2026-03-11,IBIT,daily,39.83,40.47,39.52,40.07,46499474.0
2026-03-12,IBIT,daily,39.76,40.08,39.31,39.95,42455316.0
2026-03-13,IBIT,daily,41.43,41.965,40.17,40.37,83099428.0
2026-03-16,IBIT,daily,41.92,42.28,41.385,41.94,61056332.0
2026-03-17,IBIT,daily,41.795,42.5,41.61,42.27,41259440.0
2026-03-18,IBIT,daily,41.09,41.135,40.17,40.26,64030028.0
2026-03-19,IBIT,daily,39.29,40.025,39.0,39.82,58778566.0
2026-03-20,IBIT,daily,39.975,40.0,39.325,39.77,50329639.0
2026-03-23,IBIT,daily,40.135,40.7199,39.72,40.05,49007873.0
2026-03-24,IBIT,daily,40.0,40.12,39.045,39.28,54901259.0
2026-03-25,IBIT,daily,40.6,40.8,39.98,40.17,41787932.0
2026-03-26,IBIT,daily,39.305,39.58,38.59,38.82,43649070.0
2026-03-27,IBIT,daily,37.795,37.82,37.13,37.4,66924537.0
2026-03-30,IBIT,daily,38.45,38.55,37.5,37.68,41352858.0
2026-03-31,IBIT,daily,37.82,38.85,37.62,38.42,51580695.0
2026-04-01,IBIT,daily,38.85,39.21,38.475,38.64,34296510.0
2026-04-02,IBIT,daily,37.49,38.235,37.235,37.97,34264359.0
2026-04-06,IBIT,daily,39.385,39.9,39.21,39.52,40428415.0
2026-04-07,IBIT,daily,38.805,39.16,38.37,39.1,30501950.0
2026-04-08,IBIT,daily,41.08,41.15,40.04,40.42,60582593.0
2026-04-09,IBIT,daily,40.32,41.15,39.96,40.91,33030949.0
2026-04-10,IBIT,daily,41.0,41.59,40.765,41.56,34798006.0
2026-04-13,IBIT,daily,40.35,41.675,40.1393,41.59,42988954.0
2026-04-14,IBIT,daily,42.25,43.185,41.87,42.13,68489767.0
2026-04-15,IBIT,daily,42.19,42.695,41.72,42.56,35561303.0
2026-04-16,IBIT,daily,42.495,42.77,41.515,42.73,37189237.0
2026-04-17,IBIT,daily,43.45,44.46,43.215,43.94,80357538.0
